Date,NDX
2000-07-31,3609.35
2000-08-01,3521.15
2000-08-02,3490.34
2000-08-03,3623.5
2000-08-04,3618.63
2000-08-07,3710.39
2000-08-08,3686.37
2000-08-09,3693.04
2000-08-10,3595.19
2000-08-11,3644.61
2000-08-14,3719.61
2000-08-15,3722.62
2000-08-16,3721.25
2000-08-17,3830.59
2000-08-18,3807.51
2000-08-21,3827.62
2000-08-22,3827.89
2000-08-23,3896.92
2000-08-24,3949.57
2000-08-25,3931.25
2000-08-28,3954.24
2000-08-29,3951.94
2000-08-30,3968.73
2000-08-31,4077.59
2000-09-01,4099.3
2000-09-05,3987.03
2000-09-06,3837.62
2000-09-07,3953.36
2000-09-08,3813.44
2000-09-11,3706.74
2000-09-12,3666.87
2000-09-13,3741.75
2000-09-14,3737.42
2000-09-15,3676.33
2000-09-18,3585.52
2000-09-19,3756.4
2000-09-20,3790.45
2000-09-21,3718.15
2000-09-22,3701.18
2000-09-25,3622.1
2000-09-26,3582.59
2000-09-27,3571.9
2000-09-28,3725.15
2000-09-29,3570.61
2000-10-02,3457.97
2000-10-03,3353.34
2000-10-04,3453.36
2000-10-05,3424.32
2000-10-06,3311.94
2000-10-09,3318.9
2000-10-10,3188.29
2000-10-11,3100.53
2000-10-12,3004.45
2000-10-13,3277.77
2000-10-16,3249.46
2000-10-17,3172.19
2000-10-18,3139.31
2000-10-19,3402.95
2000-10-20,3456.61
2000-10-23,3422
2000-10-24,3353.26
2000-10-25,3107.61
2000-10-26,3167.14
2000-10-27,3175.25
2000-10-30,3081.07
2000-10-31,3282.3
2000-11-01,3225.27
2000-11-02,3308.48
2000-11-03,3321.91
2000-11-06,3290.47
2000-11-07,3279.57
2000-11-08,3059.09
2000-11-09,3057.06
2000-11-10,2890.26
2000-11-13,2836.62
2000-11-14,3039.5
2000-11-15,3076.7
2000-11-16,2925.16
2000-11-17,2934.81
2000-11-20,2792.41
2000-11-21,2786.53
2000-11-22,2668.25
2000-11-24,2830.09
2000-11-27,2769.32
2000-11-28,2621.11
2000-11-29,2602.85
2000-11-30,2506.54
2000-12-01,2549.74
2000-12-04,2554.4
2000-12-05,2852.87
2000-12-06,2743.7
2000-12-07,2719.91
2000-12-08,2895.39
2000-12-11,2972.91
2000-12-12,2863.21
2000-12-13,2748.88
2000-12-14,2639.26
2000-12-15,2549.48
2000-12-18,2543.09
2000-12-19,2399.63
2000-12-20,2210.32
2000-12-21,2224.84
2000-12-22,2436.26
2000-12-26,2404.6
2000-12-27,2460.21
2000-12-28,2464.62
2000-12-29,2341.7
2001-01-02,2128.78
2001-01-03,2528.38
2001-01-04,2460.04
2001-01-05,2267.85
2001-01-08,2281.54
2001-01-09,2311.4
2001-01-10,2413.71
2001-01-11,2524.29
2001-01-12,2506.05
2001-01-16,2470.72
2001-01-17,2558.67
2001-01-18,2670.47
2001-01-19,2655.68
2001-01-22,2643.13
2001-01-23,2730.05
2001-01-24,2726.45
2001-01-25,2595.85
2001-01-26,2631.78
2001-01-29,2694.53
2001-01-30,2686.14
2001-01-31,2593
2001-02-01,2607.16
2001-02-02,2472.18
2001-02-05,2467.3
2001-02-06,2473.24
2001-02-07,2409.66
2001-02-08,2355.67
2001-02-09,2261.77
2001-02-12,2286.85
2001-02-13,2208.4
2001-02-14,2305.82
2001-02-15,2371.04
2001-02-16,2212.51
2001-02-20,2095.11
2001-02-21,2058.54
2001-02-22,2032.42
2001-02-23,2056.06
2001-02-26,2097.64
2001-02-27,1964.52
2001-02-28,1908.32
2001-03-01,1968.02
2001-03-02,1881.34
2001-03-05,1916.68
2001-03-06,1976.31
2001-03-07,1996.23
2001-03-08,1938.15
2001-03-09,1813.02
2001-03-12,1680.64
2001-03-13,1789.7
2001-03-14,1745.08
2001-03-15,1697.92
2001-03-16,1647.51
2001-03-19,1730.46
2001-03-20,1614.47
2001-03-21,1605.04
2001-03-22,1701.9
2001-03-23,1705.02
2001-03-26,1676.9
2001-03-27,1735.7
2001-03-28,1602.22
2001-03-29,1563.14
2001-03-30,1573.25
2001-04-02,1516.58
2001-04-03,1399.05
2001-04-04,1370.75
2001-04-05,1519.05
2001-04-06,1448.16
2001-04-09,1481.22
2001-04-10,1597.87
2001-04-11,1647.36
2001-04-12,1714.29
2001-04-16,1650.21
2001-04-17,1671.51
2001-04-18,1830.79
2001-04-19,1953.28
2001-04-20,1933.57
2001-04-23,1811.89
2001-04-24,1762.21
2001-04-25,1814.33
2001-04-26,1763.33
2001-04-27,1810.47
2001-04-30,1855.15
2001-05-01,1919.01
2001-05-02,1962.42
2001-05-03,1877.8
2001-05-04,1923.81
2001-05-07,1895.41
2001-05-08,1929.24
2001-05-09,1876.87
2001-05-10,1838.32
2001-05-11,1821.2
2001-05-14,1795.06
2001-05-15,1796.81
2001-05-16,1899.47
2001-05-17,1925.14
2001-05-18,1927.69
2001-05-21,2052.57
2001-05-22,2042.93
2001-05-23,1957.56
2001-05-24,2003.37
2001-05-25,1960.74
2001-05-29,1873.53
2001-05-30,1779
2001-05-31,1799.89
2001-06-01,1840.83
2001-06-04,1838.84
2001-06-05,1923.9
2001-06-06,1903.84
2001-06-07,1963.31
2001-06-08,1896.22
2001-06-11,1846.5
2001-06-12,1852.03
2001-06-13,1790.21
2001-06-14,1711.39
2001-06-15,1701.53
2001-06-18,1666.49
2001-06-19,1675.9
2001-06-20,1721.56
2001-06-21,1751.22
2001-06-22,1727.47
2001-06-25,1743.9
2001-06-26,1751.62
2001-06-27,1756.02
2001-06-28,1808.94
2001-06-29,1830.19
2001-07-02,1827.07
2001-07-03,1822.16
2001-07-05,1751
2001-07-06,1668.59
2001-07-09,1697.05
2001-07-10,1624.95
2001-07-11,1641.56
2001-07-12,1750.13
2001-07-13,1751.11
2001-07-16,1685.74
2001-07-17,1729.55
2001-07-18,1666.87
2001-07-19,1695.89
2001-07-20,1676.46
2001-07-23,1629.93
2001-07-24,1604.86
2001-07-25,1627.86
2001-07-26,1673.39
2001-07-27,1683.18
2001-07-30,1670.03
2001-07-31,1683.61
2001-08-01,1729.53
2001-08-02,1751.45
2001-08-03,1725.9
2001-08-06,1702.84
2001-08-07,1696.37
2001-08-08,1626.2
2001-08-09,1628.92
2001-08-10,1617.45
2001-08-13,1653.27
2001-08-14,1629.95
2001-08-15,1572.03
2001-08-16,1581.98
2001-08-17,1516.58
2001-08-20,1535.99
2001-08-21,1480.74
2001-08-22,1515.41
2001-08-23,1496.98
2001-08-24,1579.62
2001-08-27,1578.33
2001-08-28,1526.3
2001-08-29,1499.76
2001-08-30,1453.9
2001-08-31,1469.7
2001-09-04,1424.12
2001-09-05,1415.3
2001-09-06,1361.69
2001-09-07,1354.27
2001-09-10,1365.39
2001-09-17,1252.7
2001-09-18,1224.64
2001-09-19,1208.23
2001-09-20,1166.27
2001-09-21,1126.95
2001-09-24,1191.02
2001-09-25,1187.77
2001-09-26,1143.48
2001-09-27,1144.27
2001-09-28,1168.37
2001-10-01,1151.24
2001-10-02,1159.37
2001-10-03,1249.41
2001-10-04,1260.66
2001-10-05,1271.73
2001-10-08,1279.63
2001-10-09,1244.56
2001-10-10,1304.68
2001-10-11,1389.87
2001-10-12,1393.84
2001-10-15,1378.92
2001-10-16,1404.81
2001-10-17,1314.8
2001-10-18,1330.33
2001-10-19,1347.59
2001-10-22,1383.07
2001-10-23,1384.06
2001-10-24,1424.69
2001-10-25,1479.05
2001-10-26,1454.9
2001-10-29,1374.58
2001-10-30,1342.26
2001-10-31,1364.78
2001-11-01,1424.15
2001-11-02,1425.78
2001-11-05,1480.21
2001-11-06,1523.09
2001-11-07,1524.67
2001-11-08,1510.6
2001-11-09,1514.96
2001-11-12,1528.75
2001-11-13,1580.76
2001-11-14,1585.89
2001-11-15,1582.58
2001-11-16,1582.14
2001-11-19,1617.58
2001-11-20,1549.7
2001-11-21,1552.01
2001-11-23,1577.47
2001-11-26,1619.65
2001-11-27,1609.87
2001-11-28,1557.03
2001-11-29,1599.3
2001-11-30,1596.05
2001-12-03,1567.54
2001-12-04,1634.27
2001-12-05,1720.91
2001-12-06,1717.97
2001-12-07,1673.9
2001-12-10,1645.36
2001-12-11,1661.27
2001-12-12,1669.95
2001-12-13,1601.91
2001-12-14,1605.67
2001-12-17,1640.34
2001-12-18,1657.68
2001-12-19,1628.69
2001-12-20,1557.36
2001-12-21,1578.27
2001-12-24,1577.31
2001-12-26,1590.84
2001-12-27,1606.48
2001-12-28,1621.13
2001-12-31,1577.05
2002-01-02,1610.39
2002-01-03,1666.66
2002-01-04,1675.03
2002-01-07,1649.83
2002-01-08,1666.58
2002-01-09,1653.76
2002-01-10,1656.68
2002-01-11,1634.17
2002-01-14,1603.76
2002-01-15,1612.46
2002-01-16,1558.98
2002-01-17,1602.32
2002-01-18,1548.22
2002-01-22,1501.78
2002-01-23,1549.21
2002-01-24,1565.13
2002-01-25,1558.26
2002-01-28,1564.86
2002-01-29,1519.33
2002-01-30,1538.94
2002-01-31,1550.17
2002-02-01,1528.15
2002-02-04,1479.17
2002-02-05,1462.86
2002-02-06,1445.96
2002-02-07,1413.86
2002-02-08,1452.17
2002-02-11,1477.64
2002-02-12,1464.76
2002-02-13,1486.75
2002-02-14,1474.71
2002-02-15,1436.7
2002-02-19,1387.27
2002-02-20,1408.26
2002-02-21,1348.25
2002-02-22,1356.16
2002-02-25,1407.99
2002-02-26,1401.19
2002-02-27,1378.48
2002-02-28,1359.22
2002-03-01,1435.41
2002-03-04,1494.7
2002-03-05,1498.95
2002-03-06,1519.95
2002-03-07,1506.81
2002-03-08,1555.11
2002-03-11,1553.8
2002-03-12,1520.54
2002-03-13,1486.27
2002-03-14,1477.19
2002-03-15,1495.41
2002-03-18,1505.89
2002-03-19,1504.67
2002-03-20,1451.02
2002-03-21,1488.97
2002-03-22,1470.1
2002-03-25,1427.6
2002-03-26,1439.55
2002-03-27,1436.51
2002-03-28,1452.81
2002-04-01,1478.52
2002-04-02,1410.41
2002-04-03,1394.21
2002-04-04,1396.97
2002-04-05,1376.72
2002-04-08,1392.96
2002-04-09,1345.32
2002-04-10,1363.29
2002-04-11,1324.65
2002-04-12,1351.85
2002-04-15,1355.09
2002-04-16,1413.93
2002-04-17,1403.71
2002-04-18,1395.9
2002-04-19,1385.01
2002-04-22,1349.83
2002-04-23,1322.81
2002-04-24,1302.32
2002-04-25,1302.32
2002-04-26,1250.89
2002-04-29,1246.75
2002-04-30,1277.07
2002-05-01,1267.43
2002-05-02,1225.37
2002-05-03,1190.74
2002-05-06,1161.16
2002-05-07,1159.25
2002-05-08,1282.41
2002-05-09,1240.41
2002-05-10,1188.78
2002-05-13,1241.54
2002-05-14,1305.55
2002-05-15,1311.05
2002-05-16,1315.85
2002-05-17,1325.8
2002-05-20,1292.21
2002-05-21,1255.91
2002-05-22,1264.51
2002-05-23,1286.77
2002-05-24,1253.03
2002-05-28,1244.82
2002-05-29,1218.68
2002-05-30,1227.9
2002-05-31,1208.34
2002-06-03,1159.15
2002-06-04,1178.8
2002-06-05,1195.6
2002-06-06,1157.62
2002-06-07,1140.24
2002-06-10,1135.62
2002-06-11,1100.97
2002-06-12,1123.34
2002-06-13,1106.54
2002-06-14,1109.6
2002-06-17,1149.91
2002-06-18,1138.47
2002-06-19,1097.54
2002-06-20,1062.45
2002-06-21,1035.63
2002-06-24,1057.68
2002-06-25,1022.74
2002-06-26,1027.22
2002-06-27,1050.64
2002-06-28,1051.41
2002-07-01,998.17
2002-07-02,963.66
2002-07-03,995.68
2002-07-05,1060.89
2002-07-08,1014.33
2002-07-09,990.23
2002-07-10,959.05
2002-07-11,998.03
2002-07-12,1000.82
2002-07-15,1021.02
2002-07-16,1011.3
2002-07-17,1028.74
2002-07-18,994.61
2002-07-19,965.45
2002-07-22,939.1
2002-07-23,896.82
2002-07-24,951.58
2002-07-25,894.45
2002-07-26,910.91
2002-07-29,970.13
2002-07-30,980.36
2002-07-31,962.11
2002-08-01,913.59
2002-08-02,892.51
2002-08-05,857.08
2002-08-06,901.91
2002-08-07,919.08
2002-08-08,947.24
2002-08-09,937.33
2002-08-12,938.98
2002-08-13,907.62
2002-08-14,968.84
2002-08-15,980.98
2002-08-16,996.06
2002-08-19,1025.95
2002-08-20,1008.02
2002-08-21,1035.47
2002-08-22,1049.03
2002-08-23,1010.49
2002-08-26,1016.79
2002-08-27,974.47
2002-08-28,944.83
2002-08-29,961.75
2002-08-30,942.38
2002-09-03,899.64
2002-09-04,920.98
2002-09-05,882.92
2002-09-06,922.22
2002-09-09,932.23
2002-09-10,947.72
2002-09-11,946.4
2002-09-12,915.01
2002-09-13,923.83
2002-09-16,908.48
2002-09-17,897.53
2002-09-18,895.2
2002-09-19,865.93
2002-09-20,871.6
2002-09-23,843.08
2002-09-24,843.61
2002-09-25,880.44
2002-09-26,873.74
2002-09-27,860.35
2002-09-30,832.52
2002-10-01,870.63
2002-10-02,849.56
2002-10-03,833.21
2002-10-04,815.4
2002-10-07,804.64
2002-10-08,811.47
2002-10-09,807.42
2002-10-10,849.57
2002-10-11,890.61
2002-10-14,900.75
2002-10-15,950.42
2002-10-16,910.13
2002-10-17,945.06
2002-10-18,956.13
2002-10-21,979.35
2002-10-22,963.87
2002-10-23,989.32
2002-10-24,964.91
2002-10-25,995.55
2002-10-28,979.46
2002-10-29,960.82
2002-10-30,986.09
2002-10-31,989.54
2002-11-01,1019.06
2002-11-04,1046.99
2002-11-05,1050.39
2002-11-06,1065.86
2002-11-07,1025.79
2002-11-08,1008.44
2002-11-11,972.48
2002-11-12,1001.94
2002-11-13,1011.94
2002-11-14,1057.83
2002-11-15,1061.28
2002-11-18,1045.19
2002-11-19,1025.96
2002-11-20,1070.53
2002-11-21,1118.14
2002-11-22,1116.01
2002-11-25,1127.06
2002-11-26,1087.49
2002-11-27,1125.67
2002-11-29,1116.1
2002-12-02,1120.49
2002-12-03,1088.8
2002-12-04,1069.49
2002-12-05,1053.06
2002-12-06,1065.97
2002-12-09,1014.84
2002-12-10,1033.07
2002-12-11,1036.34
2002-12-12,1039.95
2002-12-13,1005.85
2002-12-16,1042.44
2002-12-17,1040.02
2002-12-18,1013.72
2002-12-19,1006.05
2002-12-20,1013.51
2002-12-23,1032.3
2002-12-24,1023.29
2002-12-26,1016.46
2002-12-27,997.85
2002-12-30,989.89
2002-12-31,984.36
2003-01-02,1027.86
2003-01-03,1031.63
2003-01-06,1061.48
2003-01-07,1071.85
2003-01-08,1042.52
2003-01-09,1076.05
2003-01-10,1087.36
2003-01-13,1083
2003-01-14,1094.87
2003-01-15,1073.6
2003-01-16,1061.46
2003-01-17,1017.58
2003-01-21,1008.93
2003-01-22,1006.51
2003-01-23,1032.67
2003-01-24,996.18
2003-01-27,986.41
2003-01-28,1001.41
2003-01-29,1016.56
2003-01-30,985.51
2003-01-31,983.05
2003-02-03,987.07
2003-02-04,971.73
2003-02-05,968.97
2003-02-06,970.55
2003-02-07,957.05
2003-02-10,969.96
2003-02-11,971.61
2003-02-12,956.77
2003-02-13,951.9
2003-02-14,982.09
2003-02-18,1014.91
2003-02-19,1005.88
2003-02-20,1001.47
2003-02-21,1015.92
2003-02-24,994.69
2003-02-25,999.28
2003-02-26,974.51
2003-02-27,994.8
2003-02-28,1009.74
2003-03-03,991.07
2003-03-04,982.98
2003-03-05,990.23
2003-03-06,983.96
2003-03-07,986.82
2003-03-10,964.29
2003-03-11,958.82
2003-03-12,970.54
2003-03-13,1029.79
2003-03-14,1030.45
2003-03-17,1077.01
2003-03-18,1082.19
2003-03-19,1074.97
2003-03-20,1080.24
2003-03-21,1093.12
2003-03-24,1047.1
2003-03-25,1066.57
2003-03-26,1066.3
2003-03-27,1061.93
2003-03-28,1046.72
2003-03-31,1018.66
2003-04-01,1022.63
2003-04-02,1063.46
2003-04-03,1064.06
2003-04-04,1050.71
2003-04-07,1053.28
2003-04-08,1046.3
2003-04-09,1023.52
2003-04-10,1033.14
2003-04-11,1026.15
2003-04-14,1048.31
2003-04-15,1053.08
2003-04-16,1054.89
2003-04-17,1083.56
2003-04-21,1081.04
2003-04-22,1102.44
2003-04-23,1112.93
2003-04-24,1108.12
2003-04-25,1083.19
2003-04-28,1107.13
2003-04-29,1116.79
2003-04-30,1106.06
2003-05-01,1113.21
2003-05-02,1136.51
2003-05-05,1136.26
2003-05-06,1152.78
2003-05-07,1135.85
2003-05-08,1118.76
2003-05-09,1143.55
2003-05-12,1160.42
2003-05-13,1155.97
2003-05-14,1148.14
2003-05-15,1162.93
2003-05-16,1154.48
2003-05-19,1112.49
2003-05-20,1112.85
2003-05-21,1113.68
2003-05-22,1131.45
2003-05-23,1130.05
2003-05-27,1172.58
2003-05-28,1173.31
2003-05-29,1181.82
2003-05-30,1197.89
2003-06-02,1185.13
2003-06-03,1198.57
2003-06-04,1224.76
2003-06-05,1231.72
2003-06-06,1213.11
2003-06-09,1195.55
2003-06-10,1212.99
2003-06-11,1228.24
2003-06-12,1229.32
2003-06-13,1203.91
2003-06-16,1241.58
2003-06-17,1239.63
2003-06-18,1247.9
2003-06-19,1225.89
2003-06-20,1223.13
2003-06-23,1200.17
2003-06-24,1191.7
2003-06-25,1188.41
2003-06-26,1214.68
2003-06-27,1205.25
2003-06-30,1201.69
2003-07-01,1217.37
2003-07-02,1245.75
2003-07-03,1231.34
2003-07-07,1281.89
2003-07-08,1298.37
2003-07-09,1295.16
2003-07-10,1268.65
2003-07-11,1280.57
2003-07-14,1295.74
2003-07-15,1294.47
2003-07-16,1291.99
2003-07-17,1255.94
2003-07-18,1259.91
2003-07-21,1240.78
2003-07-22,1257.63
2003-07-23,1268.52
2003-07-24,1253.76
2003-07-25,1278.31
2003-07-28,1280.53
2003-07-29,1275.17
2003-07-30,1263.78
2003-07-31,1276.94
2003-08-01,1264.34
2003-08-04,1267.38
2003-08-05,1229.72
2003-08-06,1215.13
2003-08-07,1217.17
2003-08-08,1207.28
2003-08-11,1223.14
2003-08-12,1240.7
2003-08-13,1240.37
2003-08-14,1251.9
2003-08-15,1253.63
2003-08-18,1284.81
2003-08-19,1299.69
2003-08-20,1299.73
2003-08-21,1314.65
2003-08-22,1304.54
2003-08-25,1306.64
2003-08-26,1309.05
2003-08-27,1318.93
2003-08-28,1332.33
2003-08-29,1341.2
2003-09-02,1361.09
2003-09-03,1360.19
2003-09-04,1373.26
2003-09-05,1361.9
2003-09-08,1386.73
2003-09-09,1370.56
2003-09-10,1332.28
2003-09-11,1350.8
2003-09-12,1357.63
2003-09-15,1347.77
2003-09-16,1382.82
2003-09-17,1376.8
2003-09-18,1400.13
2003-09-19,1392.26
2003-09-22,1366.32
2003-09-23,1388.15
2003-09-24,1339.64
2003-09-25,1325.75
2003-09-26,1309.31
2003-09-29,1335.51
2003-09-30,1303.7
2003-10-01,1335.34
2003-10-02,1337.1
2003-10-03,1375.32
2003-10-06,1381.7
2003-10-07,1392.56
2003-10-08,1382.4
2003-10-09,1396.95
2003-10-10,1404.87
2003-10-13,1414.72
2003-10-14,1420.66
2003-10-15,1417.59
2003-10-16,1426.71
2003-10-17,1394.02
2003-10-20,1409.31
2003-10-21,1422.13
2003-10-22,1387.4
2003-10-23,1378.11
2003-10-24,1370.61
2003-10-27,1377.41
2003-10-28,1420.02
2003-10-29,1419.92
2003-10-30,1417.38
2003-10-31,1416.39
2003-11-03,1443.13
2003-11-04,1429.38
2003-11-05,1429.56
2003-11-06,1440.08
2003-11-07,1436.73
2003-11-10,1414.62
2003-11-11,1409.64
2003-11-12,1443.52
2003-11-13,1439.87
2003-11-14,1407.51
2003-11-17,1393.75
2003-11-18,1364.7
2003-11-19,1378.9
2003-11-20,1363.49
2003-11-21,1373.32
2003-11-24,1419.31
2003-11-25,1411.36
2003-11-26,1420.11
2003-11-28,1424.25
2003-12-01,1447.08
2003-12-02,1431.89
2003-12-03,1419.77
2003-12-04,1432.38
2003-12-05,1406.91
2003-12-08,1418.05
2003-12-09,1383.66
2003-12-10,1388.96
2003-12-11,1416.96
2003-12-12,1417.27
2003-12-15,1396.82
2003-12-16,1403.28
2003-12-17,1400
2003-12-18,1431.31
2003-12-19,1426.17
2003-12-22,1431.71
2003-12-23,1448.17
2003-12-24,1443.19
2003-12-26,1443.86
2003-12-29,1470.37
2003-12-30,1470.01
2003-12-31,1467.92
2004-01-02,1463.57
2004-01-05,1496.58
2004-01-06,1501.26
2004-01-07,1514.26
2004-01-08,1530.65
2004-01-09,1520.46
2004-01-12,1539.77
2004-01-13,1524.78
2004-01-14,1534.08
2004-01-15,1532.01
2004-01-16,1553.62
2004-01-20,1552.87
2004-01-21,1546.6
2004-01-22,1530.42
2004-01-23,1531.21
2004-01-26,1553.66
2004-01-27,1519.23
2004-01-28,1491.57
2004-01-29,1496.4
2004-01-30,1493.08
2004-02-02,1487.84
2004-02-03,1491.85
2004-02-04,1462.61
2004-02-05,1465.03
2004-02-06,1498.95
2004-02-09,1490.91
2004-02-10,1500.29
2004-02-11,1514.18
2004-02-12,1501.34
2004-02-13,1484.47
2004-02-17,1506.57
2004-02-18,1507.49
2004-02-19,1484.8
2004-02-20,1482.1
2004-02-23,1463.75
2004-02-24,1462.05
2004-02-25,1470.22
2004-02-26,1477.13
2004-02-27,1470.38
2004-03-01,1489.49
2004-03-02,1473.22
2004-03-03,1466.09
2004-03-04,1481.36
2004-03-05,1472.99
2004-03-08,1441.12
2004-03-09,1437.47
2004-03-10,1417.5
2004-03-11,1402.2
2004-03-12,1431.4
2004-03-15,1399.87
2004-03-16,1407.07
2004-03-17,1428.89
2004-03-18,1417.77
2004-03-19,1398.58
2004-03-22,1381.39
2004-03-23,1370.04
2004-03-24,1381.86
2004-03-25,1425.86
2004-03-26,1415.39
2004-03-29,1442.31
2004-03-30,1445.25
2004-03-31,1438.41
2004-04-01,1453.22
2004-04-02,1490.3
2004-04-05,1508.37
2004-04-06,1493.58
2004-04-07,1481.96
2004-04-08,1485.51
2004-04-12,1495.93
2004-04-13,1472.88
2004-04-14,1475.66
2004-04-15,1459.45
2004-04-16,1449.06
2004-04-19,1473.48
2004-04-20,1436.9
2004-04-21,1451.01
2004-04-22,1485.5
2004-04-23,1497.01
2004-04-26,1480.53
2004-04-27,1479.47
2004-04-28,1453.03
2004-04-29,1431.36
2004-04-30,1401.36
2004-05-03,1415.29
2004-05-04,1422.11
2004-05-05,1428.42
2004-05-06,1415.6
2004-05-07,1406.19
2004-05-10,1397.1
2004-05-11,1421.89
2004-05-12,1414.83
2004-05-13,1417.09
2004-05-14,1399.85
2004-05-17,1379.9
2004-05-18,1397.47
2004-05-19,1396.34
2004-05-20,1396.87
2004-05-21,1408.17
2004-05-24,1413.97
2004-05-25,1447.72
2004-05-26,1453.87
2004-05-27,1463.11
2004-05-28,1466.22
2004-06-01,1468.54
2004-06-02,1464.22
2004-06-03,1445.21
2004-06-04,1455.04
2004-06-07,1491.45
2004-06-08,1495.97
2004-06-09,1469.5
2004-06-10,1481.27
2004-06-14,1458.64
2004-06-15,1479.2
2004-06-16,1479.99
2004-06-17,1464.03
2004-06-18,1464.65
2004-06-21,1453.23
2004-06-22,1474.87
2004-06-23,1493.52
2004-06-24,1488.31
2004-06-25,1498.38
2004-06-28,1493.07
2004-06-29,1505.65
2004-06-30,1516.64
2004-07-01,1489.57
2004-07-02,1481.19
2004-07-06,1445.71
2004-07-07,1452.49
2004-07-08,1431.13
2004-07-09,1440
2004-07-12,1432.11
2004-07-13,1428.68
2004-07-14,1416.05
2004-07-15,1415.92
2004-07-16,1392.17
2004-07-19,1396.77
2004-07-20,1421.07
2004-07-21,1386.57
2004-07-22,1408.51
2004-07-23,1375.48
2004-07-26,1368.4
2004-07-27,1391.5
2004-07-28,1383.75
2004-07-29,1398.55
2004-07-30,1400.39
2004-08-02,1406.33
2004-08-03,1379.14
2004-08-04,1379.21
2004-08-05,1353.44
2004-08-06,1315.3
2004-08-09,1318.83
2004-08-10,1346.71
2004-08-11,1324.65
2004-08-12,1304.43
2004-08-13,1307.82
2004-08-16,1326.84
2004-08-17,1335.72
2004-08-18,1363.73
2004-08-19,1353.24
2004-08-20,1366.73
2004-08-23,1370.9
2004-08-24,1369.78
2004-08-25,1389.17
2004-08-26,1383.98
2004-08-27,1388.56
2004-08-30,1367.94
2004-08-31,1368.68
2004-09-01,1377.96
2004-09-02,1398.34
2004-09-03,1371.82
2004-09-07,1381.84
2004-09-08,1376.77
2004-09-09,1391.53
2004-09-10,1413
2004-09-13,1427.34
2004-09-14,1434.37
2004-09-15,1415.3
2004-09-16,1417.97
2004-09-17,1426.3
2004-09-20,1424.72
2004-09-21,1435.91
2004-09-22,1404.22
2004-09-23,1405.77
2004-09-24,1399.05
2004-09-27,1385.55
2004-09-28,1389.7
2004-09-29,1410.86
2004-09-30,1412.74
2004-10-01,1452.94
2004-10-04,1459.01
2004-10-05,1461.76
2004-10-06,1474.36
2004-10-07,1455.77
2004-10-08,1430.96
2004-10-11,1437.73
2004-10-12,1435
2004-10-13,1434.46
2004-10-14,1425.21
2004-10-15,1430.98
2004-10-18,1457.31
2004-10-19,1443.8
2004-10-20,1452.26
2004-10-21,1474.79
2004-10-22,1438.25
2004-10-25,1432.57
2004-10-26,1442.14
2004-10-27,1480.03
2004-10-28,1487.12
2004-10-29,1486.72
2004-11-01,1488.79
2004-11-02,1494.83
2004-11-03,1503.89
2004-11-04,1516.2
2004-11-05,1525.24
2004-11-08,1527.13
2004-11-09,1527
2004-11-10,1517.06
2004-11-11,1541.7
2004-11-12,1558.41
2004-11-15,1560.96
2004-11-16,1548.53
2004-11-17,1571.12
2004-11-18,1580.81
2004-11-19,1552.11
2004-11-22,1568.28
2004-11-23,1562.6
2004-11-24,1582.55
2004-11-26,1578.26
2004-11-29,1580.44
2004-11-30,1571.5
2004-12-01,1607.15
2004-12-02,1613.15
2004-12-03,1614.4
2004-12-06,1619.59
2004-12-07,1589.33
2004-12-08,1601.91
2004-12-09,1609.79
2004-12-10,1605.16
2004-12-13,1621.16
2004-12-14,1627.46
2004-12-15,1623.63
2004-12-16,1607.62
2004-12-17,1596.61
2004-12-20,1591.97
2004-12-21,1609.26
2004-12-22,1613.57
2004-12-23,1613.77
2004-12-27,1607.59
2004-12-28,1624.19
2004-12-29,1624.95
2004-12-30,1623.76
2004-12-31,1621.12
2005-01-03,1603.51
2005-01-04,1571.83
2005-01-05,1563.76
2005-01-06,1557.52
2005-01-07,1564.81
2005-01-10,1564.92
2005-01-11,1553.4
2005-01-12,1565.78
2005-01-13,1545.18
2005-01-14,1561.11
2005-01-18,1573.49
2005-01-19,1545.65
2005-01-20,1514.56
2005-01-21,1503.64
2005-01-24,1480.66
2005-01-25,1490.57
2005-01-26,1509.01
2005-01-27,1507.55
2005-01-28,1499.46
2005-01-31,1519.63
2005-02-01,1523.66
2005-02-02,1525.1
2005-02-03,1508.24
2005-02-04,1534.49
2005-02-07,1529.05
2005-02-08,1532.69
2005-02-09,1506.81
2005-02-10,1506.83
2005-02-11,1530.51
2005-02-14,1538.21
2005-02-15,1547.3
2005-02-16,1542.41
2005-02-17,1519.29
2005-02-18,1515.4
2005-02-22,1494.07
2005-02-23,1497.09
2005-02-24,1517.71
2005-02-25,1526.9
2005-02-28,1511.02
2005-03-01,1527.25
2005-03-02,1525.28
2005-03-03,1511.89
2005-03-04,1520.58
2005-03-07,1545.2
2005-03-08,1528.65
2005-03-09,1521.98
2005-03-10,1524.38
2005-03-11,1505.64
2005-03-14,1515.09
2005-03-15,1502.06
2005-03-16,1486.23
2005-03-17,1487.63
2005-03-18,1484.4
2005-03-21,1484.45
2005-03-22,1465.09
2005-03-23,1471.77
2005-03-24,1469.94
2005-03-28,1472.71
2005-03-29,1464.34
2005-03-30,1491.74
2005-03-31,1482.53
2005-04-01,1469.35
2005-04-04,1476.72
2005-04-05,1483.75
2005-04-06,1480.67
